411
E	M	L
M	242	100	418	177
E	482	227	710	302
L	39	590	319	704
M	955	56	1195	128
E	1250	196	1534	284
L	852	580	1150	701
M	1868	30	2110	121
E	2061	198	2372	302
L	1642	584	1961	707
